,0
0,1.1503835099489481
1,2.268816343981549
2,3.3151431289272817
3,4.337145398951449
4,5.293274573122428
5,6.2046762599614995
6,7.077789308877916
7,7.878989145952462
8,8.643475328936198
9,9.378544823157718
10,10.071989674893358
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
