,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,0.0,0.0,0.0,0.0,0.0,0.0,2.2606857906471753,2.257197078007288,2.253719116407893,2.250251856228804,2.2467952481547195,2.243349243172887,2.2399137925707846,2.2364888479338263,2.2330743611430877,2.2296702843730523,2.2262765700893796,2.2228931710466906,2.219520040286377,2.2161571311344277,2.2128043971992772,2.2094617923696713,2.2061292708125526,2.2028067869709673,2.1994942955619887,2.1961917515746583,2.1928991102679496,2.189616327168746,2.186343358069839,2.183080159027944
1,0.0,0.0,0.0,0.0,0.0,0.0,1.1597135019289666,1.1588131032473448,1.1579141016156556,1.1570164937849456,1.1561202765163285,1.1552254465809442,1.1543320007599227,1.1534399358443432,1.152549248635197,1.1516599359433488,1.150771994589499,1.149885421404145,1.1490002132275443,1.148116366909677,1.1472338793102075,1.1463527472984487,1.145472967753323,1.1445945375633282,1.1437174536264982,1.1428417128503676,1.1419673121519358,1.1410942484576299,1.1402225187032697,1.1393521198340306
